municip_code_ibge,year,months_suitable
3204203,2015,12
3204203,2016,12
3204203,2017,12
3204203,2018,12
3204203,2019,12
3204203,2020,12
3204252,2001,12
3204252,2002,12
3204252,2003,12
3204252,2004,12
3204252,2005,12
3204252,2006,12
3204252,2007,12
3204252,2008,12
3204252,2009,12
3204252,2010,12
3204252,2011,12
3204252,2012,12
3204252,2013,12
3204252,2014,12
3204252,2015,12
3204252,2016,12
3204252,2017,12
3204252,2018,12
3204252,2019,12
3204252,2020,12
3204302,2001,12
3204302,2002,12
3204302,2003,12
3204302,2004,12
3204302,2005,12
3204302,2006,12
3204302,2007,12
3204302,2008,12
3204302,2009,12
3204302,2010,12
3204302,2011,12
3204302,2012,12
3204302,2013,12
3204302,2014,12
3204302,2015,12
3204302,2016,12
3204302,2017,12
3204302,2018,12
3204302,2019,12
3204302,2020,12
3204351,2001,12
3204351,2002,12
3204351,2003,12
3204351,2004,12
3204351,2005,12
3204351,2006,12
3204351,2007,12
3204351,2008,12
3204351,2009,12
3204351,2010,12
3204351,2011,12
3204351,2012,12
3204351,2013,12
3204351,2014,12
3204351,2015,12
3204351,2016,12
3204351,2017,12
3204351,2018,12
3204351,2019,12
3204351,2020,12
3204401,2001,12
3204401,2002,12
3204401,2003,12
3204401,2004,12
3204401,2005,12
3204401,2006,12
3204401,2007,12
3204401,2008,12
3204401,2009,12
3204401,2010,12
3204401,2011,12
3204401,2012,12
3204401,2013,12
3204401,2014,12
3204401,2015,12
3204401,2016,12
3204401,2017,12
3204401,2018,12
3204401,2019,12
3204401,2020,12
3204500,2001,12
3204500,2002,12
3204500,2003,12
3204500,2004,12
3204500,2005,12
3204500,2006,12
3204500,2007,12
3204500,2008,11
3204500,2009,12
3204500,2010,12
3204500,2011,12
3204500,2012,12
3204500,2013,12
3204500,2014,12
3204500,2015,12
3204500,2016,12
3204500,2017,11
3204500,2018,12
3204500,2019,12
3204500,2020,12
3204559,2001,8
3204559,2002,11
3204559,2003,10
3204559,2004,9
3204559,2005,9
3204559,2006,7
3204559,2007,7
3204559,2008,10
3204559,2009,9
3204559,2010,9
3204559,2011,8
3204559,2012,9
3204559,2013,9
3204559,2014,9
3204559,2015,9
3204559,2016,10
3204559,2017,9
3204559,2018,10
3204559,2019,10
3204559,2020,10
3204609,2001,12
3204609,2002,12
3204609,2003,12
3204609,2004,11
3204609,2005,12
3204609,2006,12
3204609,2007,12
3204609,2008,11
3204609,2009,12
3204609,2010,12
3204609,2011,12
3204609,2012,12
3204609,2013,12
3204609,2014,12
3204609,2015,12
3204609,2016,12
3204609,2017,11
3204609,2018,12
3204609,2019,12
3204609,2020,12
3204658,2001,12
3204658,2002,12
3204658,2003,12
3204658,2004,12
3204658,2005,12
3204658,2006,12
3204658,2007,12
3204658,2008,12
3204658,2009,12
3204658,2010,12
3204658,2011,12
3204658,2012,12
3204658,2013,12
3204658,2014,12
3204658,2015,12
3204658,2016,12
3204658,2017,12
3204658,2018,12
3204658,2019,12
3204658,2020,12
3204708,2001,12
3204708,2002,12
3204708,2003,12
3204708,2004,12
3204708,2005,12
3204708,2006,12
3204708,2007,12
3204708,2008,12
3204708,2009,12
3204708,2010,12
3204708,2011,12
3204708,2012,12
3204708,2013,12
3204708,2014,12
3204708,2015,12
3204708,2016,12
3204708,2017,12
3204708,2018,12
3204708,2019,12
3204708,2020,12
3204807,2001,12
3204807,2002,12
3204807,2003,12
3204807,2004,11
3204807,2005,11
3204807,2006,11
3204807,2007,12
3204807,2008,11
3204807,2009,12
3204807,2010,11
3204807,2011,10
3204807,2012,12
3204807,2013,12
3204807,2014,12
3204807,2015,12
3204807,2016,12
3204807,2017,11
3204807,2018,12
3204807,2019,12
3204807,2020,12
3204906,2001,12
3204906,2002,12
3204906,2003,12
3204906,2004,12
3204906,2005,12
3204906,2006,12
3204906,2007,12
3204906,2008,12
3204906,2009,12
3204906,2010,12
3204906,2011,12
3204906,2012,12
3204906,2013,12
3204906,2014,12
3204906,2015,12
3204906,2016,12
3204906,2017,12
3204906,2018,12
3204906,2019,12
3204906,2020,12
3204955,2001,12
3204955,2002,12
3204955,2003,12
3204955,2004,12
3204955,2005,12
3204955,2006,12
3204955,2007,12
3204955,2008,12
3204955,2009,12
3204955,2010,12
3204955,2011,12
3204955,2012,12
3204955,2013,12
3204955,2014,12
3204955,2015,12
3204955,2016,12
3204955,2017,12
3204955,2018,12
3204955,2019,12
3204955,2020,12
3205002,2001,12
3205002,2002,12
3205002,2003,12
3205002,2004,12
3205002,2005,12
3205002,2006,12
3205002,2007,12
3205002,2008,12
3205002,2009,12
3205002,2010,12
3205002,2011,12
3205002,2012,12
3205002,2013,12
3205002,2014,12
3205002,2015,12
3205002,2016,12
3205002,2017,12
3205002,2018,12
3205002,2019,12
3205002,2020,12
3205010,2001,12
3205010,2002,12
3205010,2003,12
3205010,2004,12
3205010,2005,12
3205010,2006,12
3205010,2007,12
3205010,2008,12
3205010,2009,12
3205010,2010,12
3205010,2011,12
3205010,2012,12
3205010,2013,12
3205010,2014,12
3205010,2015,12
3205010,2016,12
3205010,2017,12
3205010,2018,12
3205010,2019,12
3205010,2020,12
3205036,2001,10
3205036,2002,11
3205036,2003,10
3205036,2004,9
3205036,2005,11
3205036,2006,9
3205036,2007,11
3205036,2008,10
3205036,2009,11
3205036,2010,9
3205036,2011,9
3205036,2012,10
3205036,2013,11
3205036,2014,10
3205036,2015,12
3205036,2016,11
3205036,2017,10
3205036,2018,12
3205036,2019,10
3205036,2020,11
3205069,2001,8
3205069,2002,10
3205069,2003,9
3205069,2004,9
3205069,2005,9
3205069,2006,7
3205069,2007,7
3205069,2008,7
3205069,2009,8
3205069,2010,9
3205069,2011,7
3205069,2012,8
3205069,2013,8
3205069,2014,9
3205069,2015,8
3205069,2016,10
3205069,2017,9
3205069,2018,8
3205069,2019,10
3205069,2020,8
3205101,2001,12
3205101,2002,12
3205101,2003,12
3205101,2004,12
3205101,2005,12
3205101,2006,12
3205101,2007,12
3205101,2008,12
3205101,2009,12
3205101,2010,12
3205101,2011,12
3205101,2012,12
3205101,2013,12
3205101,2014,12
3205101,2015,12
3205101,2016,12
3205101,2017,12
3205101,2018,12
3205101,2019,12
3205101,2020,12
3205150,2001,12
3205150,2002,12
3205150,2003,12
3205150,2004,12
3205150,2005,12
3205150,2006,12
3205150,2007,12
3205150,2008,12
3205150,2009,12
3205150,2010,12
3205150,2011,12
3205150,2012,12
3205150,2013,12
3205150,2014,12
3205150,2015,12
3205150,2016,12
3205150,2017,12
3205150,2018,12
3205150,2019,12
3205150,2020,12
3205176,2001,12
3205176,2002,12
3205176,2003,12
3205176,2004,12
3205176,2005,12
3205176,2006,12
3205176,2007,12
3205176,2008,12
3205176,2009,12
3205176,2010,12
3205176,2011,12
3205176,2012,12
3205176,2013,12
3205176,2014,12
3205176,2015,12
3205176,2016,12
3205176,2017,12
3205176,2018,12
3205176,2019,12
3205176,2020,12
3205200,2001,12
3205200,2002,12
3205200,2003,12
3205200,2004,12
3205200,2005,12
3205200,2006,12
3205200,2007,12
3205200,2008,12
3205200,2009,12
3205200,2010,12
3205200,2011,12
3205200,2012,12
3205200,2013,12
3205200,2014,12
3205200,2015,12
3205200,2016,12
3205200,2017,12
3205200,2018,12
3205200,2019,12
3205200,2020,12
3205309,2001,12
3205309,2002,12
3205309,2003,12
3205309,2004,12
3205309,2005,12
3205309,2006,12
3205309,2007,12
3205309,2008,12
3205309,2009,12
3205309,2010,12
3205309,2011,12
3205309,2012,12
3205309,2013,12
3205309,2014,12
3205309,2015,12
3205309,2016,12
3205309,2017,12
3205309,2018,12
3205309,2019,12
3205309,2020,12
3300100,2001,12
3300100,2002,12
3300100,2003,11
3300100,2004,11
3300100,2005,11
3300100,2006,12
3300100,2007,11
3300100,2008,12
3300100,2009,11
3300100,2010,10
3300100,2011,10
3300100,2012,12
3300100,2013,11
3300100,2014,11
3300100,2015,12
3300100,2016,11
3300100,2017,11
3300100,2018,12
3300100,2019,12
3300100,2020,12
3300159,2001,12
3300159,2002,12
3300159,2003,12
3300159,2004,12
3300159,2005,12
3300159,2006,12
3300159,2007,12
3300159,2008,12
3300159,2009,12
3300159,2010,12
3300159,2011,12
3300159,2012,12
3300159,2013,12
3300159,2014,12
3300159,2015,12
3300159,2016,12
3300159,2017,12
3300159,2018,12
3300159,2019,12
3300159,2020,12
3300209,2001,12
3300209,2002,12
3300209,2003,12
3300209,2004,12
3300209,2005,12
3300209,2006,12
3300209,2007,12
3300209,2008,12
3300209,2009,12
3300209,2010,12
3300209,2011,12
3300209,2012,12
3300209,2013,12
3300209,2014,12
3300209,2015,12
3300209,2016,12
3300209,2017,12
3300209,2018,12
3300209,2019,12
3300209,2020,12
3300225,2001,11
3300225,2002,11
3300225,2003,10
3300225,2004,9
3300225,2005,11
3300225,2006,10
3300225,2007,10
3300225,2008,10
3300225,2009,11
3300225,2010,9
3300225,2011,9
3300225,2012,9
3300225,2013,10
3300225,2014,10
3300225,2015,12
3300225,2016,10
3300225,2017,10
3300225,2018,11
3300225,2019,10
3300225,2020,10
3300233,2001,12
3300233,2002,12
3300233,2003,12
3300233,2004,12
3300233,2005,12
3300233,2006,12
3300233,2007,12
3300233,2008,12
3300233,2009,12
3300233,2010,12
3300233,2011,12
3300233,2012,12
3300233,2013,12
3300233,2014,12
3300233,2015,12
3300233,2016,12
3300233,2017,12
3300233,2018,12
3300233,2019,12
3300233,2020,12
3300258,2001,12
3300258,2002,12
3300258,2003,12
3300258,2004,12
3300258,2005,12
3300258,2006,12
3300258,2007,12
3300258,2008,12
3300258,2009,12
3300258,2010,12
3300258,2011,12
3300258,2012,12
3300258,2013,12
3300258,2014,12
3300258,2015,12
3300258,2016,12
3300258,2017,12
3300258,2018,12
3300258,2019,12
3300258,2020,12
3300308,2001,11
3300308,2002,12
3300308,2003,11
3300308,2004,10
3300308,2005,11
3300308,2006,11
3300308,2007,12
3300308,2008,11
3300308,2009,11
3300308,2010,11
3300308,2011,10
3300308,2012,11
3300308,2013,11
3300308,2014,11
3300308,2015,12
3300308,2016,10
3300308,2017,10
3300308,2018,12
3300308,2019,11
3300308,2020,12
3300407,2001,11
3300407,2002,11
3300407,2003,10
3300407,2004,10
3300407,2005,11
3300407,2006,10
3300407,2007,11
3300407,2008,10
3300407,2009,11
3300407,2010,11
3300407,2011,10
3300407,2012,11
3300407,2013,11
3300407,2014,11
3300407,2015,12
3300407,2016,10
3300407,2017,10
3300407,2018,12
3300407,2019,11
3300407,2020,12
3300456,2001,12
3300456,2002,12
3300456,2003,12
3300456,2004,12
3300456,2005,12
3300456,2006,12
3300456,2007,12
3300456,2008,12
3300456,2009,12
3300456,2010,12
3300456,2011,12
3300456,2012,12
3300456,2013,12
3300456,2014,12
3300456,2015,12
3300456,2016,12
3300456,2017,12
3300456,2018,12
3300456,2019,12
3300456,2020,12
3300506,2001,8
3300506,2002,10
3300506,2003,9
3300506,2004,9
3300506,2005,10
3300506,2006,8
3300506,2007,8
3300506,2008,8
3300506,2009,9
3300506,2010,9
3300506,2011,8
3300506,2012,9
3300506,2013,9
3300506,2014,9
3300506,2015,10
3300506,2016,10
3300506,2017,9
3300506,2018,10
3300506,2019,10
3300506,2020,9
3300605,2001,12
3300605,2002,12
3300605,2003,12
3300605,2004,12
3300605,2005,12
3300605,2006,12
3300605,2007,12
3300605,2008,12
3300605,2009,12
3300605,2010,11
3300605,2011,12
3300605,2012,12
3300605,2013,12
3300605,2014,12
3300605,2015,12
3300605,2016,12
3300605,2017,12
3300605,2018,12
3300605,2019,12
3300605,2020,12
3300704,2001,12
3300704,2002,12
3300704,2003,12
3300704,2004,12
3300704,2005,12
3300704,2006,12
3300704,2007,12
3300704,2008,12
3300704,2009,12
3300704,2010,12
3300704,2011,12
3300704,2012,12
3300704,2013,12
3300704,2014,12
3300704,2015,12
3300704,2016,12
3300704,2017,12
3300704,2018,12
3300704,2019,12
3300704,2020,12
3300803,2001,12
3300803,2002,12
3300803,2003,12
3300803,2004,11
3300803,2005,12
3300803,2006,12
3300803,2007,12
3300803,2008,11
3300803,2009,11
3300803,2010,11
3300803,2011,11
3300803,2012,12
3300803,2013,12
3300803,2014,12
3300803,2015,12
3300803,2016,11
3300803,2017,11
3300803,2018,12
3300803,2019,12
3300803,2020,12
3300902,2001,12
3300902,2002,12
3300902,2003,12
3300902,2004,12
3300902,2005,12
3300902,2006,12
3300902,2007,12
3300902,2008,12
3300902,2009,12
3300902,2010,12
3300902,2011,12
3300902,2012,12
3300902,2013,12
3300902,2014,12
3300902,2015,12
3300902,2016,12
3300902,2017,12
3300902,2018,12
3300902,2019,12
3300902,2020,12
3300936,2001,12
3300936,2002,12
3300936,2003,12
3300936,2004,12
3300936,2005,12
3300936,2006,12
3300936,2007,12
3300936,2008,12
3300936,2009,12
3300936,2010,12
3300936,2011,12
3300936,2012,12
3300936,2013,12
3300936,2014,12
3300936,2015,12
3300936,2016,12
3300936,2017,12
3300936,2018,12
3300936,2019,12
3300936,2020,12
3300951,2001,12
3300951,2002,12
3300951,2003,11
3300951,2004,10
3300951,2005,11
3300951,2006,12
3300951,2007,12
3300951,2008,11
3300951,2009,11
3300951,2010,11
3300951,2011,10
3300951,2012,12
3300951,2013,11
3300951,2014,12
3300951,2015,12
3300951,2016,11
3300951,2017,11
3300951,2018,12
3300951,2019,11
3300951,2020,12
3301009,2001,12
3301009,2002,12
3301009,2003,12
3301009,2004,12
3301009,2005,12
3301009,2006,12
3301009,2007,12
3301009,2008,12
3301009,2009,12
3301009,2010,12
3301009,2011,12
3301009,2012,12
3301009,2013,12
3301009,2014,12
3301009,2015,12
3301009,2016,12
3301009,2017,12
3301009,2018,12
3301009,2019,12
3301009,2020,12
3301108,2001,12
3301108,2002,12
3301108,2003,12
3301108,2004,10
3301108,2005,11
3301108,2006,12
3301108,2007,12
3301108,2008,11
3301108,2009,11
3301108,2010,11
3301108,2011,10
3301108,2012,12
3301108,2013,12
3301108,2014,12
3301108,2015,12
3301108,2016,12
3301108,2017,12
3301108,2018,12
3301108,2019,12
3301108,2020,12
3301157,2001,12
3301157,2002,12
3301157,2003,12
3301157,2004,12
3301157,2005,12
3301157,2006,12
3301157,2007,12
3301157,2008,12
3301157,2009,12
3301157,2010,12
3301157,2011,12
3301157,2012,12
3301157,2013,12
3301157,2014,12
3301157,2015,12
3301157,2016,12
3301157,2017,12
3301157,2018,12
3301157,2019,12
3301157,2020,12
3301207,2001,12
3301207,2002,12
3301207,2003,11
3301207,2004,10
3301207,2005,11
3301207,2006,12
3301207,2007,12
3301207,2008,11
3301207,2009,11
3301207,2010,11
3301207,2011,10
3301207,2012,12
3301207,2013,11
3301207,2014,12
3301207,2015,12
3301207,2016,11
3301207,2017,11
3301207,2018,12
3301207,2019,12
3301207,2020,12
3301306,2001,12
3301306,2002,12
3301306,2003,12
3301306,2004,12
3301306,2005,12
3301306,2006,12
3301306,2007,12
3301306,2008,12
3301306,2009,12
3301306,2010,12
3301306,2011,12
3301306,2012,12
3301306,2013,12
3301306,2014,12
3301306,2015,12
3301306,2016,12
3301306,2017,12
3301306,2018,12
3301306,2019,12
3301306,2020,12
3301405,2001,12
3301405,2002,12
3301405,2003,12
3301405,2004,12
3301405,2005,12
3301405,2006,12
3301405,2007,12
3301405,2008,12
3301405,2009,12
3301405,2010,12
3301405,2011,12
3301405,2012,12
3301405,2013,12
3301405,2014,12
3301405,2015,12
3301405,2016,12
3301405,2017,12
3301405,2018,12
3301405,2019,12
3301405,2020,12
3301504,2001,12
3301504,2002,11
3301504,2003,11
3301504,2004,9
3301504,2005,11
3301504,2006,11
3301504,2007,12
3301504,2008,10
3301504,2009,11
3301504,2010,10
3301504,2011,10
3301504,2012,12
3301504,2013,11
3301504,2014,11
3301504,2015,12
3301504,2016,11
3301504,2017,11
3301504,2018,12
3301504,2019,12
3301504,2020,12
3301603,2001,10
3301603,2002,11
3301603,2003,10
3301603,2004,9
3301603,2005,10
3301603,2006,11
3301603,2007,10
3301603,2008,10
3301603,2009,10
3301603,2010,9
3301603,2011,9
3301603,2012,9
3301603,2013,10
3301603,2014,10
3301603,2015,11
3301603,2016,10
3301603,2017,10
3301603,2018,11
3301603,2019,10
3301603,2020,10
3301702,2001,12
3301702,2002,12
3301702,2003,12
3301702,2004,12
3301702,2005,12
3301702,2006,12
3301702,2007,12
3301702,2008,12
3301702,2009,12
3301702,2010,12
3301702,2011,12
3301702,2012,12
3301702,2013,12
3301702,2014,12
3301702,2015,12
3301702,2016,12
3301702,2017,12
3301702,2018,12
3301702,2019,12
3301702,2020,12
3301801,2001,12
3301801,2002,12
3301801,2003,11
3301801,2004,11
3301801,2005,11
3301801,2006,12
3301801,2007,12
3301801,2008,11
3301801,2009,11
3301801,2010,11
3301801,2011,11
3301801,2012,12
3301801,2013,11
3301801,2014,12
3301801,2015,12
3301801,2016,11
3301801,2017,11
3301801,2018,12
3301801,2019,12
3301801,2020,12
3301850,2001,12
3301850,2002,12
3301850,2003,12
3301850,2004,12
3301850,2005,12
3301850,2006,12
3301850,2007,12
3301850,2008,12
3301850,2009,12
3301850,2010,12
3301850,2011,12
3301850,2012,12
3301850,2013,12
3301850,2014,12
3301850,2015,12
3301850,2016,12
3301850,2017,12
3301850,2018,12
3301850,2019,12
3301850,2020,12
3301876,2001,12
3301876,2002,12
3301876,2003,12
3301876,2004,12
3301876,2005,12
3301876,2006,12
3301876,2007,12
3301876,2008,12
3301876,2009,12
3301876,2010,12
3301876,2011,12
3301876,2012,12
3301876,2013,12
3301876,2014,12
3301876,2015,12
3301876,2016,12
3301876,2017,12
3301876,2018,12
3301876,2019,12
3301876,2020,12
3301900,2001,12
3301900,2002,12
3301900,2003,12
3301900,2004,12
3301900,2005,12
3301900,2006,12
3301900,2007,12
3301900,2008,12
3301900,2009,12
3301900,2010,12
3301900,2011,12
3301900,2012,12
3301900,2013,12
3301900,2014,12
3301900,2015,12
3301900,2016,12
3301900,2017,12
3301900,2018,12
3301900,2019,12
3301900,2020,12
3302007,2001,12
3302007,2002,12
3302007,2003,12
3302007,2004,12
3302007,2005,12
3302007,2006,12
3302007,2007,12
3302007,2008,12
3302007,2009,12
3302007,2010,12
3302007,2011,12
3302007,2012,12
3302007,2013,12
3302007,2014,12
3302007,2015,12
3302007,2016,12
3302007,2017,12
3302007,2018,12
3302007,2019,12
3302007,2020,12
3302056,2001,12
3302056,2002,12
3302056,2003,12
3302056,2004,12
3302056,2005,12
3302056,2006,12
3302056,2007,12
3302056,2008,12
3302056,2009,12
3302056,2010,12
3302056,2011,12
3302056,2012,12
3302056,2013,12
3302056,2014,12
3302056,2015,12
3302056,2016,12
3302056,2017,12
3302056,2018,12
3302056,2019,12
3302056,2020,12
3302106,2001,12
3302106,2002,12
3302106,2003,12
3302106,2004,12
3302106,2005,12
3302106,2006,12
3302106,2007,12
3302106,2008,12
3302106,2009,12
3302106,2010,12
3302106,2011,12
3302106,2012,12
3302106,2013,12
3302106,2014,12
3302106,2015,12
3302106,2016,12
3302106,2017,12
3302106,2018,12
3302106,2019,12
3302106,2020,12
3302205,2001,12
3302205,2002,12
3302205,2003,12
3302205,2004,12
3302205,2005,12
3302205,2006,12
3302205,2007,12
3302205,2008,12
3302205,2009,12
3302205,2010,12
3302205,2011,12
3302205,2012,12
3302205,2013,12
3302205,2014,12
3302205,2015,12
3302205,2016,12
3302205,2017,12
3302205,2018,12
3302205,2019,12
3302205,2020,12
3302254,2001,7
3302254,2002,10
3302254,2003,8
3302254,2004,8
3302254,2005,9
3302254,2006,7
3302254,2007,8
3302254,2008,8
3302254,2009,8
3302254,2010,8
3302254,2011,8
3302254,2012,8
3302254,2013,8
3302254,2014,8
3302254,2015,9
3302254,2016,8
3302254,2017,8
3302254,2018,8
3302254,2019,9
3302254,2020,8
3302270,2001,12
3302270,2002,12
3302270,2003,12
3302270,2004,12
3302270,2005,12
3302270,2006,12
3302270,2007,12
3302270,2008,12
3302270,2009,12
3302270,2010,12
3302270,2011,12
3302270,2012,12
3302270,2013,12
3302270,2014,12
3302270,2015,12
3302270,2016,12
3302270,2017,12
3302270,2018,12
3302270,2019,12
3302270,2020,12
3302304,2001,12
3302304,2002,12
3302304,2003,12
3302304,2004,12
3302304,2005,12
3302304,2006,12
3302304,2007,12
3302304,2008,12
3302304,2009,12
3302304,2010,11
3302304,2011,12
3302304,2012,12
3302304,2013,12
3302304,2014,12
3302304,2015,12
3302304,2016,12
3302304,2017,12
3302304,2018,12
3302304,2019,12
3302304,2020,12
3302403,2001,12
3302403,2002,12
3302403,2003,12
3302403,2004,12
3302403,2005,12
3302403,2006,12
3302403,2007,12
3302403,2008,12
3302403,2009,12
3302403,2010,12
3302403,2011,12
3302403,2012,12
3302403,2013,12
3302403,2014,12
3302403,2015,12
